,bid,ask
1459894799.79631,420.92,420.93
1459894800.796542,420.92,420.93
1459894801.798506,420.92,420.93
1459894802.802087,420.92,420.93
1459894803.802534,420.92,420.93
1459894804.803112,420.92,420.93
1459894805.804005,420.92,420.93
1459894806.807542,420.92,420.93
1459894807.812472,420.92,420.93
1459894808.816593,420.92,420.93
1459894809.817115,420.92,420.93
1459894810.817279,420.92,420.93
1459894811.81835,420.92,420.93
1459894812.820599,420.92,420.93
1459894813.821874,420.92,420.93
1459894814.823237,420.92,420.93
1459894815.823617,420.92,420.93
1459894816.827983,420.92,420.93
1459894817.831819,420.92,420.93
1459894818.836533,420.92,420.93
1459894819.841206,420.92,420.93
1459894820.845744,420.92,420.93
1459894821.848831,420.92,420.93
1459894822.849215,420.92,420.93
1459894823.850878,420.92,420.93
1459894824.851212,420.92,420.93
1459894825.85493,420.92,420.93
1459894826.858261,420.92,420.93
1459894827.862852,420.92,420.93
1459894828.867085,420.92,420.93
1459894829.868001,420.92,420.93
1459894830.870708,420.92,420.93
1459894831.874015,420.92,420.93
1459894832.878318,420.92,420.93
1459894833.882003,420.92,420.93
1459894834.88675,420.92,420.93
1459894835.890321,420.92,420.93
1459894836.890491,420.92,420.93
1459894837.895496,420.92,420.93
1459894838.89743,420.92,420.93
1459894839.898256,420.92,420.93
1459894840.902834,420.92,420.93
1459894841.903078,420.92,420.93
1459894842.904144,420.92,420.93
1459894843.906523,420.92,420.93
1459894844.911256,420.92,420.93
1459894845.916283,420.92,420.93
1459894846.92022,420.92,420.93
1459894847.924873,420.92,420.93
1459894848.925057,420.92,420.93
1459894849.92668,420.92,420.93
1459894850.931702,420.92,420.93
1459894851.935239,420.92,420.93
1459894852.940215,420.92,420.93
1459894853.94411,420.92,420.93
1459894854.949152,420.92,420.93
1459894855.952321,420.92,420.93
1459894856.957271,420.92,420.93
1459894857.960809,420.92,420.93
1459894858.965835,420.92,420.93
1459894859.969367,420.92,420.93
1459894860.972923,420.92,420.93
1459894861.975031,420.92,421.05
1459894862.97626,421.02,421.04
1459894863.97696,421.03,421.04
1459894864.980099,421.03,421.04
1459894865.983338,421.03,421.04
1459894866.983458,421.03,421.04
1459894867.986723,421.03,421.04
1459894868.990277,421.03,421.04
1459894869.995167,421.03,421.04
1459894870.998778,421.03,421.04
1459894872.003662,421.03,421.04
1459894873.007294,421.03,421.04
1459894874.012159,421.03,421.04
1459894875.016064,421.03,421.04
1459894876.017646,421.03,421.04
1459894877.019997,421.03,421.04
1459894878.023554,421.03,421.04
1459894879.027716,421.03,421.04
1459894880.031351,421.03,421.04
1459894881.03622,421.03,421.04
1459894882.036313,421.03,421.05
1459894883.039097,421.03,421.05
1459894884.043113,421.03,421.05
1459894885.046797,421.03,421.05
1459894886.046898,421.03,421.04
1459894887.048078,421.03,421.04
1459894888.052414,421.03,421.04
1459894889.053519,421.03,421.04
1459894890.057119,421.03,421.04
1459894891.061173,421.03,421.04
1459894892.065997,421.0,421.04
1459894893.066757,420.95,420.96
1459894894.067336,420.95,420.96
1459894895.06972,420.95,420.96
1459894896.071031,420.95,420.96
1459894897.074622,420.95,420.96
1459894898.079563,420.95,420.96
1459894899.083291,420.95,420.96
1459894900.087977,420.95,420.96
1459894901.091609,420.95,420.96
1459894902.09656,420.95,420.96
1459894903.100158,420.95,420.96
1459894904.100284,420.95,420.96
1459894905.105052,420.95,420.96
1459894906.106522,420.95,420.96
1459894907.107094,420.95,420.96
1459894908.110829,420.95,420.96
1459894909.113665,420.95,420.96
1459894910.113763,420.95,420.96
1459894911.113973,420.95,420.96
1459894912.115941,420.95,420.96
1459894913.119503,420.95,420.96
1459894914.124699,420.95,420.96
1459894915.128012,420.95,420.96
1459894916.132974,420.95,420.96
1459894917.133529,420.95,420.96
1459894918.133662,420.95,420.96
1459894919.133929,420.95,420.96
1459894920.138507,420.95,420.96
1459894921.139013,420.95,420.96
1459894922.139145,420.84,420.89
1459894923.139451,420.84,420.88
1459894924.142083,420.84,420.88
1459894925.142283,420.87,420.88
1459894926.146055,420.87,420.88
1459894927.147064,420.87,420.88
1459894928.14919,420.87,420.88
1459894929.152799,420.87,420.88
1459894930.15333,420.87,420.88
1459894931.15732,420.87,420.88
1459894932.161237,420.87,420.88
1459894933.165747,420.87,420.88
1459894934.168297,420.87,420.88
1459894935.173279,420.87,420.88
1459894936.176854,420.87,420.88
1459894937.181829,420.87,420.88
1459894938.185284,420.87,420.88
1459894939.190214,420.87,420.88
1459894940.190906,420.87,420.88
1459894941.193383,420.87,420.88
1459894942.197207,420.87,420.88
1459894943.198091,420.87,420.88
1459894944.199307,420.87,420.88
1459894945.200326,420.87,420.88
1459894946.20047,420.87,420.88
1459894947.203502,420.87,420.88
1459894948.203722,420.87,420.88
1459894949.203844,420.87,420.88
1459894950.208092,420.87,420.88
1459894951.211609,420.87,420.88
1459894952.211881,420.77,420.88
1459894953.212494,420.78,420.79
1459894954.21427,420.78,420.79
1459894955.214345,420.78,420.79
1459894956.214472,420.78,420.79
1459894957.214675,420.78,420.79
1459894958.214854,420.78,420.79
1459894959.217417,420.78,420.79
1459894960.220932,420.78,420.79
1459894961.225886,420.78,420.79
1459894962.229446,420.78,420.79
1459894963.229572,420.78,420.79
1459894964.229728,420.78,420.79
1459894965.231692,420.78,420.79
1459894966.231907,420.78,420.79
1459894967.234003,420.78,420.79
1459894968.238397,420.78,420.79
1459894969.243516,420.78,420.79
1459894970.246802,420.78,420.79
1459894971.247641,420.78,420.79
1459894972.247836,420.78,420.79
1459894973.248085,420.78,420.79
1459894974.252298,420.78,420.79
1459894975.25486,420.78,420.79
1459894976.255256,420.78,420.79
1459894977.259219,420.78,420.79
1459894978.262763,420.78,420.79
1459894979.267737,420.78,420.79
1459894980.271939,420.78,420.79
1459894981.276278,420.78,420.79
1459894982.276422,420.78,420.79
1459894983.278257,420.78,420.79
1459894984.283345,420.78,420.79
1459894985.2873,420.78,420.79
1459894986.287506,420.78,420.79
1459894987.287708,420.78,420.79
1459894988.289329,420.78,420.79
1459894989.292145,420.78,420.79
1459894990.297158,420.78,420.79
1459894991.301082,420.78,420.79
1459894992.305666,420.78,420.79
1459894993.3092,420.78,420.79
1459894994.314188,420.78,420.79
1459894995.318487,420.78,420.79
1459894996.322663,420.78,420.79
1459894997.326501,420.78,420.8
1459894998.331173,420.78,420.8
1459894999.335067,420.78,420.8
1459895000.339717,420.78,420.8
1459895001.344213,420.78,420.8
1459895002.347064,420.78,420.8
1459895003.351779,420.78,420.8
1459895004.356735,420.78,420.8
1459895005.361335,420.78,420.8
1459895006.365262,420.78,420.8
1459895007.366165,420.78,420.8
1459895008.370164,420.78,420.8
1459895009.372797,420.78,420.8
1459895010.373657,420.78,420.8
1459895011.37425,420.78,420.8
1459895012.379143,420.79,420.94
1459895013.379472,420.87,420.93
1459895014.37968,420.87,420.9
1459895015.379875,420.87,420.9
1459895016.384595,420.87,420.9
1459895017.388786,420.88,420.9
1459895018.393065,420.88,420.9
1459895019.39377,420.88,420.9
1459895020.394612,420.88,420.92
1459895021.39482,420.88,420.92
1459895022.398513,420.88,420.92
1459895023.402989,420.88,420.92
1459895024.404165,420.88,420.92
1459895025.405504,420.88,420.92
1459895026.406364,420.88,420.94
1459895027.407463,420.89,420.94
1459895028.407615,420.89,420.94
1459895029.407958,420.89,420.94
1459895030.412003,420.89,420.94
1459895031.412493,420.89,420.94
1459895032.415439,420.89,420.94
1459895033.420215,420.89,420.94
1459895034.421657,420.89,420.94
1459895035.424932,420.89,420.94
1459895036.429127,420.89,420.94
1459895037.429696,420.9,420.94
1459895038.431988,420.9,420.94
1459895039.436268,420.9,420.94
1459895040.440481,420.9,420.94
1459895041.444226,420.9,420.94
1459895042.448938,420.9,420.94
1459895043.452368,420.9,420.94
1459895044.457365,420.9,420.94
1459895045.460984,420.9,420.94
1459895046.461119,420.9,420.94
1459895047.461512,420.9,420.94
1459895048.463038,420.9,420.98
1459895049.466392,420.96,420.98
1459895050.466495,420.96,420.98
1459895051.469796,420.96,420.98
1459895052.47066,420.96,420.98
1459895053.475683,420.96,420.98
1459895054.479216,420.96,420.98
1459895055.479849,420.96,420.98
1459895056.480027,420.96,420.98
1459895057.483791,420.96,420.98
1459895058.484968,420.96,420.98
1459895059.488359,420.96,420.98
1459895060.489061,420.96,420.98
1459895061.490183,420.96,420.98
1459895062.492666,420.96,420.98
1459895063.4929,420.96,420.98
1459895064.494698,420.96,420.98
1459895065.494902,420.96,420.98
1459895066.495071,420.96,420.98
1459895067.497958,420.96,420.98
1459895068.501471,420.96,420.98
1459895069.501816,420.96,420.98
1459895070.505022,420.96,420.98
1459895071.509778,420.96,420.98
1459895072.513016,420.96,420.98
1459895073.513221,420.96,421.01
1459895074.515942,420.96,421.02
1459895075.518975,420.96,421.02
1459895076.523903,420.98,421.02
1459895077.527806,421.0,421.02
1459895078.532439,421.0,421.02
1459895079.532571,421.0,421.02
1459895080.535836,421.0,421.02
1459895081.539412,421.0,421.02
1459895082.543075,421.0,421.02
1459895083.543253,421.0,421.02
1459895084.545474,421.0,421.02
1459895085.549991,421.0,421.02
1459895086.554942,421.0,421.02
1459895087.559971,421.0,421.02
1459895088.563887,421.0,421.02
1459895089.567421,421.0,421.02
1459895090.571941,421.0,421.02
1459895091.576131,421.0,421.02
1459895092.580526,421.0,421.02
1459895093.584144,421.0,421.02
1459895094.588932,421.0,421.02
1459895095.593209,421.0,421.02
1459895096.597471,421.0,421.02
1459895097.601811,421.0,421.02
1459895098.60542,421.0,421.02
1459895099.610454,421.0,421.02
1459895100.612296,421.0,421.02
1459895101.616872,421.0,421.02
1459895102.620072,421.0,421.02
1459895103.622133,421.0,421.02
1459895104.625079,421.0,421.02
1459895105.627233,421.0,421.02
1459895106.628771,421.0,421.02
1459895107.632044,421.0,421.02
1459895108.637045,421.0,421.02
1459895109.641036,421.0,421.02
1459895110.645595,421.0,421.02
1459895111.646643,421.0,421.02
1459895112.651106,421.0,421.02
1459895113.652417,421.0,421.02
1459895114.654678,421.0,421.02
1459895115.659756,421.0,421.02
1459895116.664522,421.0,421.02
1459895117.669564,421.0,421.02
1459895118.673666,421.0,421.02
1459895119.677992,421.0,421.02
1459895120.681978,421.0,421.02
1459895121.68659,421.0,421.02
1459895122.690577,421.0,421.02
1459895123.695035,421.0,421.02
1459895124.698999,421.0,421.02
1459895125.703622,421.0,421.02
1459895126.707103,421.0,421.02
1459895127.709578,421.0,421.02
1459895128.711078,421.0,421.02
1459895129.714096,421.0,421.02
1459895130.714409,421.0,421.02
1459895131.717512,421.0,421.02
1459895132.717677,421.0,421.01
1459895133.71947,421.0,421.01
1459895134.719609,421.0,421.01
1459895135.722854,421.0,421.01
1459895136.72652,421.0,421.01
1459895137.731429,421.0,421.01
1459895138.735033,421.0,421.01
1459895139.739946,421.0,421.01
1459895140.742328,421.0,421.01
1459895141.744615,421.0,421.01
1459895142.747023,421.0,421.01
1459895143.751603,421.0,421.01
1459895144.755424,421.0,421.01
1459895145.755759,421.0,421.01
1459895146.758011,421.0,421.01
1459895147.762434,421.0,421.01
1459895148.762758,421.0,421.01
1459895149.76723,421.0,421.01
1459895150.767491,421.0,421.01
1459895151.768448,421.0,421.01
1459895152.771352,421.0,421.01
1459895153.776444,421.0,421.01
1459895154.780414,421.0,421.01
1459895155.780647,421.0,421.01
1459895156.781005,421.0,421.01
1459895157.782138,421.0,421.01
1459895158.7863,421.0,421.01
1459895159.790288,421.0,421.01
1459895160.794713,421.0,421.01
1459895161.79954,421.0,421.01
1459895162.799765,421.0,421.01
1459895163.803865,421.0,421.01
1459895164.806263,421.0,421.01
1459895165.811097,421.0,421.01
1459895166.814262,421.0,421.01
1459895167.817935,421.0,421.01
1459895168.818426,421.0,421.01
1459895169.821312,421.0,421.01
1459895170.824771,421.0,421.01
1459895171.829733,421.0,421.01
1459895172.830611,421.0,421.01
1459895173.831788,421.0,421.01
1459895174.836737,421.0,421.01
1459895175.837006,421.0,421.01
1459895176.837699,421.0,421.01
1459895177.842584,421.0,421.01
1459895178.847252,421.0,421.01
1459895179.848595,421.0,421.01
1459895180.850058,421.0,421.01
1459895181.854291,421.0,421.01
1459895182.859224,421.0,421.01
1459895183.863296,421.0,421.01
1459895184.863764,421.0,421.01
1459895185.866082,421.0,421.01
1459895186.869656,421.0,421.01
1459895187.874713,421.0,421.01
1459895188.878268,421.0,421.01
1459895189.883184,421.0,421.01
1459895190.886817,421.0,421.01
1459895191.891718,421.0,421.01
1459895192.895296,421.0,421.01
1459895193.900192,421.0,421.01
1459895194.900291,420.97,421.01
1459895195.902209,420.97,420.98
1459895196.907117,420.97,420.98
1459895197.910784,420.97,420.98
1459895198.915707,420.97,420.98
1459895199.920511,420.97,420.98
1459895200.921256,420.97,420.98
1459895201.923362,420.97,420.98
1459895202.92623,420.97,420.98
1459895203.931135,420.97,420.98
1459895204.935359,420.97,420.98
1459895205.93709,420.97,420.98
1459895206.938113,420.97,420.98
1459895207.941745,420.97,420.98
1459895208.946789,420.97,420.98
1459895209.94899,420.97,420.98
1459895210.952604,420.97,420.98
1459895211.953765,420.97,420.98
1459895212.957208,420.97,420.98
1459895213.962089,420.97,420.98
1459895214.965783,420.97,420.98
1459895215.9706,420.97,420.98
1459895216.9742,420.97,420.98
1459895217.979164,420.97,420.98
1459895218.982801,420.97,420.98
1459895219.987722,420.97,420.98
1459895220.99168,420.97,420.98
1459895221.996135,420.97,420.99
1459895222.999772,420.97,420.99
1459895224.004717,420.97,420.99
1459895225.00918,420.97,420.99
1459895226.01318,420.97,420.99
1459895227.016779,420.97,420.99
1459895228.017028,420.97,420.99
1459895229.017257,420.97,420.99
1459895230.018578,420.97,420.99
1459895231.018681,420.97,420.99
1459895232.021044,420.97,420.99
1459895233.025607,420.97,420.99
1459895234.030262,420.97,420.99
1459895235.031309,420.97,420.99
1459895236.032997,420.97,420.99
1459895237.036943,420.97,420.99
1459895238.041112,420.97,420.99
1459895239.045865,420.97,420.99
1459895240.05021,420.97,420.99
1459895241.053444,420.97,420.99
1459895242.05759,420.97,420.99
1459895243.061737,420.97,420.99
1459895244.066638,420.97,420.99
1459895245.071007,420.97,420.99
1459895246.075218,420.97,420.99
1459895247.078811,420.97,420.99
1459895248.083873,420.97,420.99
1459895249.083963,420.97,421.02
1459895250.086717,421.0,421.02
1459895251.086978,421.0,421.02
1459895252.089693,421.0,421.02
1459895253.090463,421.01,421.04
1459895254.091086,421.02,421.04
1459895255.091203,421.02,421.04
1459895256.094458,421.02,421.04
1459895257.095219,421.02,421.04
1459895258.096489,421.02,421.04
1459895259.10154,421.02,421.04
1459895260.101774,421.02,421.04
1459895261.10417,421.02,421.04
1459895262.104392,421.02,421.04
1459895263.108033,421.02,421.04
1459895264.108795,421.02,421.04
1459895265.109061,421.02,421.04
1459895266.113844,421.02,421.04
1459895267.117433,421.02,421.04
1459895268.122636,421.02,421.04
1459895269.125917,421.02,421.04
1459895270.131269,421.02,421.04
1459895271.13576,421.02,421.04
1459895272.140519,421.02,421.04
1459895273.141206,421.02,421.04
1459895274.144563,421.02,421.04
1459895275.147914,421.02,421.04
1459895276.151576,421.02,421.04
1459895277.155214,421.02,421.04
1459895278.155436,421.02,421.04
1459895279.158706,421.02,421.04
1459895280.161906,421.02,421.04
1459895281.165425,421.02,421.04
1459895282.170356,421.02,421.05
1459895283.173713,420.95,421.05
1459895284.173961,420.88,421.01
1459895285.174209,420.88,420.92
1459895286.176979,420.88,420.9
1459895287.177192,420.91,420.92
1459895288.177579,420.91,420.92
1459895289.177699,420.88,420.92
1459895290.178291,420.88,420.89
1459895291.178727,420.88,420.89
1459895292.183419,420.88,420.89
1459895293.188145,420.88,420.89
1459895294.19185,420.88,420.89
1459895295.194122,420.88,420.89
1459895296.195243,420.88,420.89
1459895297.197735,420.88,420.89
1459895298.198332,420.88,420.89
1459895299.202438,420.88,420.89
1459895300.202757,420.88,420.89
1459895301.204184,420.88,420.89
1459895302.204303,420.88,420.89
1459895303.207598,420.88,420.89
1459895304.207842,420.88,420.89
1459895305.209857,420.88,420.89
1459895306.214615,420.88,420.89
1459895307.218096,420.88,420.89
1459895308.218588,420.88,420.89
1459895309.221481,420.88,420.89
1459895310.22565,420.88,420.89
1459895311.230046,420.88,420.89
1459895312.231149,420.84,420.89
1459895313.231998,420.84,420.85
1459895314.232572,420.84,420.85
1459895315.236852,420.84,420.85
1459895316.241509,420.84,420.85
1459895317.242307,420.84,420.85
1459895318.246564,420.84,420.85
1459895319.249502,420.84,420.85
1459895320.249957,420.84,420.85
1459895321.254515,420.84,420.85
1459895322.259405,420.84,420.85
1459895323.262934,420.84,420.85
1459895324.268041,420.84,420.85
1459895325.271957,420.84,420.85
1459895326.276449,420.84,420.85
1459895327.280015,420.84,420.85
1459895328.285072,420.84,420.85
1459895329.289638,420.84,420.85
1459895330.293863,420.84,420.85
1459895331.297057,420.84,420.85
1459895332.301934,420.84,420.85
1459895333.305644,420.84,420.85
1459895334.310488,420.84,420.85
1459895335.31425,420.84,420.85
1459895336.319037,420.84,420.85
1459895337.322635,420.84,420.85
1459895338.327571,420.84,420.85
1459895339.327978,420.84,420.85
1459895340.331115,420.84,420.85
1459895341.335009,420.84,420.85
1459895342.336647,420.84,420.88
1459895343.340263,420.86,420.88
1459895344.340352,420.86,420.87
1459895345.345051,420.86,420.87
1459895346.349991,420.86,420.88
1459895347.350325,420.86,420.88
1459895348.352024,420.86,420.87
1459895349.357002,420.86,420.87
1459895350.360501,420.86,420.88
1459895351.361267,420.86,420.88
1459895352.36229,420.86,420.88
1459895353.362783,420.86,420.88
1459895354.365937,420.86,420.88
1459895355.370891,420.86,420.88
1459895356.374468,420.86,420.88
1459895357.379363,420.86,420.88
1459895358.379425,420.86,420.88
1459895359.383438,420.86,420.88
1459895360.386412,420.86,420.88
1459895361.389953,420.86,420.88
1459895362.394932,420.86,420.88
1459895363.399261,420.86,420.88
1459895364.403385,420.86,420.88
1459895365.40746,420.86,420.88
1459895366.41192,420.86,420.88
1459895367.415559,420.86,420.88
1459895368.420448,420.86,420.88
1459895369.425091,420.86,420.88
1459895370.428943,420.86,420.88
1459895371.429093,420.86,420.88
1459895372.431989,420.86,420.88
1459895373.435936,420.86,420.88
1459895374.439909,420.89,420.91
1459895375.4445,420.89,420.91
1459895376.448009,420.89,420.91
1459895377.448217,420.89,420.91
1459895378.451839,420.89,420.91
1459895379.456438,420.89,420.92
1459895380.459939,420.89,420.92
1459895381.463938,420.89,420.92
1459895382.464816,420.89,420.92
1459895383.466902,420.89,420.92
1459895384.470536,420.89,420.92
1459895385.475386,420.89,420.92
1459895386.479027,420.89,420.92
1459895387.483928,420.89,420.92
1459895388.484241,420.89,420.92
1459895389.485884,420.89,420.91
1459895390.490936,420.89,420.91
1459895391.495027,420.89,420.92
1459895392.499413,420.89,420.92
1459895393.499634,420.89,420.92
1459895394.49988,420.89,420.92
1459895395.50004,420.89,420.91
1459895396.504801,420.89,420.91
1459895397.504929,420.89,420.91
1459895398.507102,420.89,420.91
1459895399.511865,420.89,420.91
1459895400.515373,420.89,420.91
1459895401.520295,420.89,420.9
1459895402.523885,420.89,420.9
1459895403.524119,420.89,420.9
1459895404.528119,420.89,420.9
1459895405.530724,420.89,420.9
1459895406.535775,420.89,420.9
1459895407.539806,420.89,420.9
1459895408.544266,420.89,420.9
1459895409.544475,420.89,420.9
1459895410.547015,420.89,420.9
1459895411.547995,420.89,420.9
1459895412.550592,420.89,420.9
1459895413.553886,420.89,420.9
1459895414.558365,420.89,420.9
1459895415.561806,420.89,420.9
1459895416.566937,420.89,420.9
1459895417.568343,420.89,420.9
1459895418.569052,420.89,420.9
1459895419.573756,420.89,420.9
1459895420.574535,420.89,420.9
1459895421.575803,420.89,420.9
1459895422.580697,420.89,420.9
1459895423.584345,420.89,420.9
1459895424.58923,420.89,420.9
1459895425.59284,420.89,420.9
1459895426.597743,420.89,420.9
1459895427.600497,420.89,420.9
1459895428.605564,420.89,420.9
1459895429.609266,420.89,420.9
1459895430.613779,420.89,420.9
1459895431.618403,420.89,420.9
1459895432.618868,420.8,420.9
1459895433.618967,420.81,420.84
1459895434.623577,420.81,420.82
1459895435.624996,420.81,420.82
1459895436.626666,420.81,420.82
1459895437.627124,420.81,420.82
1459895438.630691,420.81,420.82
1459895439.630979,420.81,420.82
1459895440.635402,420.81,420.82
1459895441.636339,420.81,420.82
1459895442.639834,420.81,420.82
1459895443.642545,420.81,420.82
1459895444.644684,420.81,420.82
1459895445.649647,420.81,420.82
1459895446.650964,420.81,420.82
1459895447.653616,420.81,420.82
1459895448.656657,420.81,420.82
1459895449.661655,420.81,420.82
1459895450.665817,420.81,420.82
1459895451.668677,420.81,420.82
1459895452.67044,420.81,420.82
1459895453.672047,420.81,420.82
1459895454.675689,420.81,420.82
1459895455.67587,420.81,420.82
1459895456.680485,420.81,420.82
1459895457.680613,420.81,420.82
1459895458.682412,420.81,420.82
1459895459.686001,420.81,420.82
1459895460.690495,420.81,420.82
1459895461.690656,420.68,420.82
1459895462.690933,420.7,420.72
1459895463.691011,420.7,420.71
1459895464.691206,420.7,420.71
1459895465.693852,420.7,420.71
1459895466.698366,420.7,420.71
1459895467.7019,420.7,420.71
1459895468.706903,420.7,420.71
1459895469.710414,420.7,420.71
1459895470.715457,420.7,420.71
1459895471.719078,420.7,420.71
1459895472.723922,420.7,420.71
1459895473.727485,420.7,420.71
1459895474.73247,420.7,420.71
1459895475.73375,420.7,420.71
1459895476.738414,420.7,420.71
1459895477.741815,420.7,420.71
1459895478.742735,420.7,420.71
1459895479.743103,420.7,420.71
1459895480.746411,420.7,420.71
1459895481.750378,420.7,420.71
1459895482.755375,420.7,420.71
1459895483.758797,420.7,420.71
1459895484.759788,420.7,420.71
1459895485.763674,420.7,420.71
1459895486.765419,420.7,420.71
1459895487.770386,420.7,420.71
1459895488.773951,420.7,420.71
1459895489.778919,420.7,420.71
1459895490.782387,420.7,420.71
1459895491.782546,420.68,420.71
1459895492.782725,420.68,420.69
1459895493.784729,420.68,420.69
1459895494.785245,420.68,420.69
1459895495.786327,420.68,420.69
1459895496.791348,420.68,420.69
1459895497.791812,420.68,420.69
1459895498.795215,420.68,420.69
1459895499.798248,420.68,420.69
1459895500.798804,420.68,420.69
1459895501.803186,420.68,420.69
1459895502.80521,420.68,420.69
1459895503.808785,420.68,420.69
1459895504.813749,420.68,420.69
1459895505.817311,420.68,420.69
1459895506.822245,420.68,420.69
1459895507.825863,420.68,420.69
1459895508.830758,420.68,420.69
1459895509.835141,420.68,420.69
1459895510.839957,420.68,420.69
1459895511.840091,420.68,420.69
1459895512.84073,420.68,420.69
1459895513.843528,420.68,420.69
1459895514.84546,420.68,420.69
1459895515.850104,420.68,420.69
1459895516.85322,420.68,420.69
1459895517.85689,420.68,420.69
1459895518.861776,420.68,420.69
1459895519.865378,420.68,420.69
1459895520.870299,420.68,420.69
1459895521.874198,420.68,420.76
1459895522.874445,420.74,420.76
1459895523.874551,420.74,420.76
1459895524.876332,420.74,420.76
1459895525.879259,420.74,420.76
1459895526.884217,420.74,420.76
1459895527.886078,420.74,420.76
1459895528.889451,420.74,420.76
1459895529.89157,420.74,420.76
1459895530.894739,420.74,420.76
1459895531.895018,420.74,420.76
1459895532.898591,420.74,420.76
1459895533.901678,420.74,420.76
1459895534.906609,420.74,420.76
1459895535.910234,420.74,420.76
1459895536.915234,420.74,420.76
1459895537.918815,420.74,420.76
1459895538.923656,420.74,420.76
1459895539.927282,420.74,420.76
1459895540.932167,420.74,420.76
1459895541.93571,420.74,420.76
1459895542.9408,420.74,420.76
1459895543.942034,420.74,420.76
1459895544.943816,420.74,420.76
1459895545.947673,420.74,420.76
1459895546.951169,420.74,420.76
1459895547.956214,420.74,420.76
1459895548.961237,420.74,420.76
1459895549.964709,420.74,420.76
1459895550.969495,420.74,420.76
1459895551.970179,420.68,420.76
1459895552.970354,420.68,420.7
1459895553.971217,420.68,420.7
1459895554.973677,420.69,420.7
1459895555.973943,420.69,420.7
1459895556.974266,420.69,420.7
1459895557.975499,420.69,420.7
1459895558.979088,420.69,420.7
1459895559.984055,420.69,420.7
1459895560.988035,420.69,420.7
1459895561.992589,420.69,420.7
1459895562.994713,420.69,420.7
1459895563.999084,420.69,420.7
1459895565.0003,420.69,420.7
1459895566.004029,420.69,420.7
1459895567.008096,420.69,420.7
1459895568.011598,420.69,420.7
1459895569.016654,420.69,420.7
1459895570.017998,420.69,420.7
1459895571.018319,420.69,420.7
1459895572.01868,420.69,420.7
1459895573.019166,420.69,420.77
1459895574.022003,420.75,420.77
1459895575.023572,420.76,420.77
1459895576.024634,420.76,420.77
1459895577.029083,420.76,420.77
1459895578.032029,420.76,420.77
1459895579.035939,420.76,420.77
1459895580.04076,420.76,420.77
1459895581.045466,420.76,420.77
1459895582.045619,420.76,420.77
1459895583.047777,420.76,420.77
1459895584.04828,420.76,420.77
1459895585.051159,420.76,420.77
1459895586.053884,420.75,420.77
1459895587.058376,420.75,420.77
1459895588.062,420.75,420.77
1459895589.066848,420.75,420.77
1459895590.070539,420.75,420.77
1459895591.075425,420.75,420.77
1459895592.078968,420.75,420.77
1459895593.08389,420.75,420.77
1459895594.087858,420.75,420.77
1459895595.092517,420.75,420.77
1459895596.09603,420.75,420.77
1459895597.101025,420.75,420.77
1459895598.104569,420.75,420.77
1459895599.109395,420.75,420.77
1459895600.11306,420.75,420.77
1459895601.117973,420.75,420.77
1459895602.122927,420.75,420.77
1459895603.127752,420.75,420.77
1459895604.130417,420.75,420.77
1459895605.135037,420.75,420.77
1459895606.139874,420.75,420.77
1459895607.139962,420.75,420.77
1459895608.141938,420.75,420.77
1459895609.14664,420.75,420.77
1459895610.150521,420.75,420.77
1459895611.154106,420.75,420.77
1459895612.154488,420.74,420.77
1459895613.157809,420.74,420.76
1459895614.161004,420.74,420.76
1459895615.166231,420.74,420.76
1459895616.169637,420.74,420.76
1459895617.174579,420.74,420.76
1459895618.178059,420.74,420.76
1459895619.183025,420.74,420.76
1459895620.184813,420.74,420.76
1459895621.185025,420.74,420.76
1459895622.189961,420.74,420.76
1459895623.193967,420.74,420.76
1459895624.194199,420.74,420.76
1459895625.196967,420.74,420.76
1459895626.200942,420.74,420.76
1459895627.205473,420.74,420.76
1459895628.209036,420.74,420.76
1459895629.213935,420.74,420.76
1459895630.217543,420.74,420.76
1459895631.219289,420.74,420.76
1459895632.219734,420.74,420.77
1459895633.224482,420.75,420.77
1459895634.22952,420.75,420.77
1459895635.231246,420.75,420.77
1459895636.234925,420.75,420.77
1459895637.238529,420.75,420.77
1459895638.24036,420.75,420.77
1459895639.244975,420.75,420.77
1459895640.248535,420.75,420.77
1459895641.253431,420.75,420.77
1459895642.25702,420.75,420.78
1459895643.261958,420.76,420.78
1459895644.265969,420.76,420.78
1459895645.270509,420.76,420.78
1459895646.274947,420.76,420.78
1459895647.27558,420.76,420.78
1459895648.277517,420.76,420.78
1459895649.281828,420.76,420.78
1459895650.286087,420.76,420.78
1459895651.290407,420.76,420.78
1459895652.294427,420.76,420.78
1459895653.294738,420.76,420.78
1459895654.297791,420.76,420.78
1459895655.301455,420.76,420.78
1459895656.305006,420.76,420.78
1459895657.310102,420.76,420.78
1459895658.31445,420.76,420.78
1459895659.319583,420.76,420.78
1459895660.322773,420.76,420.78
1459895661.327034,420.76,420.78
1459895662.330567,420.76,420.78
1459895663.330757,420.77,420.79
1459895664.33513,420.77,420.79
1459895665.337534,420.77,420.79
1459895666.337659,420.77,420.79
1459895667.341001,420.77,420.79
1459895668.341289,420.77,420.79
1459895669.341436,420.77,420.79
1459895670.341683,420.77,420.84
1459895671.342092,420.85,420.91
1459895672.344824,420.88,420.95
1459895673.349385,420.88,420.9
1459895674.351975,420.88,420.9
1459895675.356837,420.88,420.9
