,bid,ask
1459868945.204926,422.19,422.2
1459868945.305602,422.19,422.2
1459868945.407912,422.19,422.2
1459868945.509404,422.19,422.2
1459868945.612571,422.19,422.2
1459868945.713489,422.19,422.2
1459868945.813611,422.19,422.2
1459868945.914054,422.19,422.2
1459868946.016193,422.19,422.2
1459868946.116447,422.19,422.2
1459868946.216764,422.19,422.2
1459868946.316865,422.19,422.2
1459868946.416995,422.19,422.2
1459868946.517415,422.19,422.2
1459868946.617563,422.19,422.2
1459868946.718025,422.19,422.2
1459868946.818184,422.19,422.2
1459868946.918354,422.19,422.2
1459868947.018507,422.19,422.2
1459868947.11916,422.19,422.2
1459868947.219717,422.19,422.2
1459868947.319975,422.19,422.2
1459868947.420519,422.19,422.2
1459868947.523033,422.19,422.2
1459868947.623711,422.19,422.2
1459868947.726017,422.19,422.2
1459868947.830768,422.19,422.2
1459868947.930902,422.19,422.2
1459868948.031326,422.19,422.2
1459868948.133527,422.19,422.2
1459868948.233794,422.19,422.27
1459868948.334451,422.19,422.26
1459868948.434577,422.19,422.26
1459868948.534915,422.19,422.26
1459868948.63505,422.19,422.26
1459868948.735301,422.19,422.26
1459868948.839049,422.19,422.26
1459868948.939552,422.2,422.26
1459868949.041097,422.2,422.26
1459868949.142021,422.2,422.26
1459868949.244057,422.2,422.25
1459868949.347104,422.22,422.25
1459868949.44807,422.22,422.25
1459868949.550622,422.22,422.25
1459868949.650832,422.22,422.25
1459868949.750952,422.22,422.25
1459868949.85304,422.22,422.25
1459868949.95573,422.22,422.25
1459868950.055988,422.22,422.25
1459868950.156267,422.22,422.25
1459868950.2568,422.22,422.25
1459868950.361207,422.22,422.25
1459868950.463881,422.22,422.25
1459868950.565489,422.22,422.25
1459868950.668915,422.22,422.25
1459868950.769113,422.22,422.25
1459868950.87274,422.22,422.25
1459868950.977951,422.22,422.25
1459868951.080904,422.22,422.25
1459868951.181806,422.22,422.25
1459868951.28251,422.22,422.25
1459868951.382963,422.24,422.25
1459868951.483059,422.24,422.25
1459868951.583538,422.24,422.25
1459868951.683886,422.24,422.25
1459868951.784145,422.24,422.25
1459868951.884759,422.24,422.26
1459868951.98514,422.24,422.26
1459868952.085802,422.24,422.26
1459868952.185918,422.24,422.26
1459868952.287035,422.24,422.26
1459868952.38723,422.24,422.26
1459868952.488033,422.24,422.26
1459868952.588819,422.24,422.26
1459868952.689652,422.24,422.26
1459868952.789874,422.24,422.26
1459868952.890042,422.24,422.26
1459868952.990779,422.24,422.26
1459868953.091423,422.24,422.26
1459868953.191604,422.24,422.26
1459868953.291764,422.22,422.26
1459868953.391978,422.2,422.26
1459868953.492201,422.2,422.26
1459868953.592831,422.2,422.25
1459868953.693513,422.2,422.25
1459868953.793612,422.2,422.25
1459868953.893771,422.2,422.25
1459868953.993985,422.2,422.25
1459868954.094957,422.2,422.25
1459868954.19507,422.2,422.25
1459868954.299177,422.2,422.25
1459868954.40215,422.2,422.25
1459868954.502375,422.2,422.25
1459868954.602898,422.2,422.25
1459868954.703592,422.2,422.25
1459868954.807763,422.2,422.25
1459868954.908032,422.2,422.25
1459868955.008199,422.2,422.25
1459868955.108606,422.2,422.25
1459868955.208772,422.2,422.25
1459868955.309973,422.2,422.25
1459868955.410217,422.22,422.25
1459868955.510468,422.22,422.25
1459868955.610718,422.22,422.25
1459868955.711705,422.22,422.25
1459868955.811805,422.22,422.25
1459868955.911993,422.22,422.25
1459868956.01217,422.22,422.25
1459868956.116007,422.22,422.25
1459868956.216839,422.22,422.25
1459868956.317074,422.22,422.25
1459868956.417341,422.22,422.25
1459868956.518233,422.22,422.25
1459868956.618828,422.22,422.25
1459868956.71912,422.22,422.25
1459868956.819359,422.22,422.25
1459868956.920866,422.22,422.25
1459868957.020998,422.22,422.25
1459868957.12118,422.22,422.25
1459868957.221806,422.22,422.25
1459868957.322392,422.22,422.25
1459868957.42372,422.24,422.25
1459868957.523987,422.24,422.25
1459868957.625172,422.24,422.25
1459868957.725311,422.24,422.25
1459868957.82545,422.24,422.25
1459868957.925589,422.24,422.25
1459868958.025695,422.24,422.25
1459868958.126565,422.24,422.25
1459868958.22794,422.24,422.25
1459868958.32806,422.24,422.25
1459868958.42818,422.24,422.25
1459868958.528354,422.24,422.25
1459868958.631673,422.24,422.25
1459868958.732896,422.24,422.25
1459868958.835455,422.24,422.25
1459868958.935775,422.24,422.25
1459868959.039144,422.24,422.25
1459868959.139327,422.24,422.25
1459868959.24022,422.24,422.25
1459868959.341267,422.24,422.25
1459868959.441642,422.24,422.25
1459868959.541895,422.24,422.25
1459868959.642245,422.24,422.25
1459868959.742469,422.24,422.25
1459868959.842787,422.24,422.25
1459868959.94289,422.24,422.25
1459868960.043009,422.24,422.25
1459868960.143169,422.24,422.25
1459868960.243336,422.24,422.25
1459868960.343554,422.24,422.25
1459868960.443887,422.24,422.25
1459868960.544237,422.24,422.25
1459868960.644541,422.24,422.25
1459868960.744693,422.24,422.25
1459868960.849924,422.24,422.25
1459868960.950744,422.24,422.25
1459868961.051071,422.24,422.25
1459868961.151183,422.24,422.25
1459868961.252223,422.24,422.25
1459868961.352676,422.24,422.25
1459868961.453837,422.24,422.25
1459868961.556663,422.24,422.25
1459868961.657555,422.24,422.25
1459868961.757823,422.24,422.25
1459868961.857885,422.24,422.25
1459868961.958064,422.24,422.25
1459868962.058287,422.24,422.25
1459868962.159487,422.24,422.25
1459868962.259902,422.24,422.25
1459868962.360101,422.24,422.25
1459868962.460221,422.24,422.25
1459868962.560471,422.24,422.25
1459868962.660726,422.24,422.25
1459868962.760929,422.24,422.25
1459868962.861093,422.24,422.25
1459868962.961309,422.24,422.25
1459868963.061581,422.24,422.25
1459868963.161702,422.24,422.25
1459868963.263137,422.24,422.25
1459868963.363283,422.24,422.25
1459868963.466539,422.24,422.25
1459868963.566906,422.24,422.25
1459868963.670832,422.24,422.25
1459868963.771035,422.24,422.25
1459868963.871154,422.24,422.25
1459868963.971323,422.24,422.25
1459868964.072704,422.24,422.25
1459868964.173037,422.24,422.25
1459868964.2732,422.24,422.25
1459868964.373441,422.24,422.25
1459868964.473874,422.24,422.25
1459868964.574183,422.24,422.25
1459868964.674636,422.24,422.25
1459868964.777378,422.24,422.25
1459868964.878895,422.24,422.25
1459868964.979908,422.24,422.25
1459868965.080343,422.24,422.25
1459868965.180518,422.24,422.25
1459868965.281361,422.24,422.25
1459868965.381731,422.24,422.25
1459868965.486124,422.24,422.25
1459868965.586986,422.24,422.25
1459868965.68747,422.24,422.25
1459868965.787564,422.24,422.25
1459868965.88801,422.24,422.25
1459868965.988466,422.24,422.25
1459868966.088828,422.24,422.25
1459868966.189166,422.24,422.25
1459868966.289306,422.24,422.25
1459868966.38953,422.24,422.25
1459868966.489851,422.24,422.25
1459868966.591358,422.24,422.25
1459868966.693474,422.24,422.25
1459868966.79595,422.24,422.25
1459868966.896571,422.24,422.25
1459868966.997169,422.24,422.25
1459868967.09799,422.24,422.25
1459868967.198194,422.24,422.25
1459868967.298557,422.24,422.25
1459868967.39868,422.24,422.25
1459868967.499759,422.24,422.25
1459868967.600336,422.24,422.25
1459868967.701049,422.24,422.25
1459868967.801149,422.24,422.25
1459868967.90172,422.24,422.25
1459868968.003864,422.24,422.25
1459868968.10397,422.24,422.25
1459868968.20437,422.24,422.25
1459868968.30515,422.24,422.25
1459868968.40532,422.24,422.25
1459868968.505897,422.24,422.25
1459868968.606437,422.24,422.25
1459868968.709672,422.24,422.25
1459868968.809894,422.24,422.25
1459868968.910076,422.24,422.25
1459868969.010226,422.24,422.25
1459868969.11043,422.24,422.25
1459868969.210586,422.24,422.25
1459868969.310721,422.24,422.25
1459868969.410896,422.24,422.25
1459868969.511022,422.24,422.25
1459868969.611165,422.24,422.25
1459868969.711404,422.24,422.25
1459868969.812182,422.24,422.25
1459868969.912382,422.24,422.25
1459868970.014368,422.24,422.25
1459868970.114513,422.24,422.25
1459868970.215578,422.24,422.25
1459868970.31721,422.24,422.25
1459868970.419302,422.24,422.25
1459868970.520564,422.24,422.25
1459868970.622504,422.24,422.25
1459868970.723982,422.24,422.25
1459868970.824204,422.24,422.25
1459868970.9247,422.24,422.25
1459868971.026483,422.24,422.25
1459868971.129836,422.24,422.25
1459868971.231111,422.24,422.25
1459868971.331757,422.19,422.25
1459868971.431893,422.19,422.25
1459868971.533074,422.19,422.25
1459868971.635286,422.2,422.25
1459868971.736424,422.2,422.25
1459868971.837109,422.2,422.25
1459868971.938059,422.2,422.25
1459868972.038233,422.2,422.24
1459868972.139801,422.2,422.24
1459868972.240039,422.2,422.24
1459868972.340268,422.2,422.24
1459868972.440399,422.2,422.24
1459868972.541164,422.2,422.24
1459868972.641592,422.2,422.24
1459868972.742097,422.2,422.24
1459868972.842332,422.2,422.24
1459868972.942428,422.2,422.24
1459868973.042524,422.2,422.24
1459868973.143137,422.2,422.24
1459868973.243375,422.2,422.24
1459868973.343799,422.2,422.24
1459868973.444802,422.2,422.24
1459868973.545315,422.2,422.24
1459868973.646332,422.2,422.24
1459868973.746653,422.2,422.24
1459868973.846775,422.2,422.24
1459868973.946974,422.2,422.24
1459868974.047527,422.2,422.24
1459868974.147716,422.2,422.24
1459868974.248041,422.2,422.24
1459868974.348345,422.2,422.24
1459868974.448459,422.2,422.24
1459868974.550374,422.2,422.24
1459868974.650868,422.2,422.24
1459868974.751007,422.2,422.24
1459868974.85118,422.2,422.24
1459868974.951315,422.2,422.24
1459868975.051676,422.2,422.24
1459868975.15204,422.2,422.24
1459868975.252357,422.2,422.24
1459868975.352504,422.2,422.24
1459868975.453487,422.2,422.24
1459868975.553932,422.2,422.24
1459868975.654388,422.2,422.24
1459868975.754672,422.2,422.24
1459868975.854811,422.2,422.24
1459868975.956932,422.2,422.24
1459868976.057106,422.2,422.24
1459868976.158412,422.2,422.24
1459868976.259869,422.2,422.24
1459868976.362502,422.2,422.24
1459868976.462809,422.2,422.24
1459868976.563015,422.2,422.24
1459868976.663124,422.2,422.24
1459868976.763514,422.2,422.24
1459868976.864113,422.2,422.24
1459868976.96425,422.2,422.24
1459868977.064852,422.2,422.24
1459868977.165028,422.2,422.24
1459868977.265218,422.2,422.24
1459868977.365378,422.2,422.24
1459868977.465487,422.2,422.24
1459868977.565702,422.2,422.24
1459868977.66714,422.2,422.24
1459868977.767883,422.2,422.24
1459868977.873102,422.2,422.24
1459868977.974226,422.2,422.24
1459868978.077559,422.2,422.24
1459868978.179029,422.2,422.24
1459868978.279173,422.2,422.24
1459868978.379439,422.2,422.24
1459868978.480097,422.2,422.24
1459868978.580265,422.2,422.24
1459868978.680415,422.2,422.24
1459868978.780615,422.2,422.24
1459868978.880867,422.2,422.24
1459868978.980955,422.2,422.24
1459868979.081281,422.2,422.24
1459868979.181447,422.2,422.24
1459868979.281652,422.2,422.24
1459868979.382085,422.2,422.24
1459868979.482267,422.2,422.24
1459868979.582456,422.2,422.24
1459868979.682749,422.2,422.24
1459868979.784002,422.2,422.24
1459868979.884129,422.2,422.24
1459868979.984306,422.2,422.24
1459868980.084648,422.2,422.24
1459868980.184813,422.2,422.24
1459868980.284928,422.2,422.24
1459868980.385027,422.2,422.24
1459868980.485315,422.2,422.24
1459868980.585613,422.2,422.24
1459868980.686274,422.2,422.24
1459868980.787757,422.2,422.24
1459868980.887806,422.2,422.24
1459868980.991402,422.2,422.24
1459868981.092623,422.2,422.24
1459868981.192847,422.2,422.24
1459868981.293045,422.2,422.24
1459868981.393546,422.2,422.24
1459868981.496152,422.2,422.24
1459868981.596407,422.2,422.24
1459868981.697044,422.2,422.24
1459868981.797416,422.2,422.24
1459868981.898377,422.2,422.24
1459868981.998539,422.2,422.24
1459868982.098877,422.2,422.24
1459868982.198979,422.2,422.24
1459868982.300613,422.2,422.24
1459868982.401849,422.2,422.24
1459868982.502046,422.2,422.24
1459868982.606224,422.2,422.24
1459868982.708816,422.2,422.24
1459868982.809088,422.2,422.24
1459868982.909676,422.2,422.24
1459868983.011656,422.2,422.24
1459868983.111762,422.2,422.23
1459868983.213668,422.2,422.23
1459868983.31382,422.2,422.23
1459868983.414096,422.2,422.23
1459868983.514278,422.2,422.23
1459868983.614553,422.2,422.23
1459868983.714877,422.2,422.23
1459868983.815034,422.2,422.23
1459868983.915358,422.2,422.23
1459868984.015575,422.2,422.23
1459868984.115763,422.2,422.23
1459868984.216125,422.2,422.23
1459868984.316424,422.2,422.23
1459868984.416556,422.2,422.23
1459868984.517222,422.2,422.23
1459868984.618306,422.2,422.23
1459868984.718409,422.2,422.23
1459868984.819586,422.2,422.23
1459868984.919668,422.2,422.23
1459868985.019892,422.2,422.23
1459868985.120054,422.2,422.23
1459868985.220424,422.2,422.22
1459868985.320599,422.2,422.22
1459868985.420814,422.2,422.22
1459868985.520997,422.2,422.22
1459868985.621417,422.2,422.22
1459868985.721565,422.2,422.22
1459868985.822448,422.2,422.22
1459868985.92349,422.2,422.22
1459868986.026154,422.2,422.22
1459868986.129266,422.2,422.22
1459868986.22991,422.2,422.22
1459868986.330548,422.2,422.22
1459868986.430723,422.2,422.22
1459868986.531002,422.2,422.22
1459868986.631184,422.2,422.22
1459868986.731347,422.2,422.22
1459868986.831454,422.2,422.22
1459868986.931731,422.2,422.22
1459868987.034405,422.2,422.22
1459868987.134679,422.2,422.22
1459868987.235871,422.2,422.22
1459868987.336118,422.2,422.22
1459868987.436349,422.2,422.22
1459868987.537021,422.2,422.22
1459868987.63763,422.2,422.22
1459868987.737761,422.2,422.22
1459868987.838427,422.2,422.22
1459868987.943244,422.2,422.22
1459868988.043864,422.2,422.22
1459868988.144118,422.2,422.22
1459868988.244598,422.2,422.22
1459868988.345081,422.2,422.22
1459868988.44522,422.2,422.22
1459868988.54549,422.2,422.22
1459868988.645617,422.2,422.22
1459868988.747658,422.2,422.22
1459868988.848332,422.2,422.22
1459868988.948581,422.2,422.22
1459868989.0487,422.2,422.22
1459868989.148858,422.2,422.22
1459868989.24906,422.2,422.22
1459868989.349617,422.2,422.22
1459868989.449885,422.2,422.22
1459868989.550815,422.2,422.22
1459868989.651055,422.2,422.22
1459868989.751525,422.2,422.22
1459868989.852288,422.2,422.22
1459868989.952435,422.2,422.22
1459868990.053833,422.2,422.22
1459868990.15434,422.2,422.22
1459868990.254848,422.2,422.22
1459868990.356755,422.2,422.22
1459868990.458792,422.2,422.22
1459868990.560381,422.2,422.22
1459868990.660568,422.2,422.22
1459868990.761303,422.2,422.22
1459868990.861639,422.2,422.22
1459868990.961789,422.2,422.22
1459868991.062432,422.2,422.22
1459868991.162941,422.2,422.22
1459868991.264469,422.2,422.22
1459868991.367271,422.2,422.22
1459868991.468798,422.2,422.22
1459868991.568956,422.2,422.22
1459868991.669499,422.2,422.22
1459868991.769687,422.2,422.22
1459868991.872041,422.2,422.22
1459868991.972248,422.2,422.22
1459868992.07233,422.2,422.22
1459868992.172501,422.2,422.22
1459868992.272795,422.2,422.22
1459868992.37295,422.2,422.22
1459868992.477767,422.2,422.22
1459868992.578353,422.2,422.22
1459868992.68079,422.2,422.22
1459868992.780924,422.2,422.22
1459868992.881506,422.2,422.22
1459868992.982989,422.2,422.22
1459868993.083948,422.2,422.22
1459868993.184119,422.2,422.22
1459868993.284257,422.2,422.22
1459868993.384673,422.2,422.22
1459868993.485703,422.2,422.22
1459868993.585977,422.2,422.22
1459868993.686637,422.2,422.22
1459868993.786797,422.2,422.22
1459868993.886903,422.2,422.22
1459868993.987221,422.2,422.22
1459868994.089892,422.2,422.22
1459868994.190743,422.2,422.22
1459868994.294077,422.2,422.22
1459868994.394964,422.2,422.22
1459868994.495178,422.2,422.22
1459868994.595733,422.2,422.22
1459868994.696348,422.2,422.22
1459868994.796882,422.2,422.22
1459868994.897133,422.2,422.22
1459868994.997348,422.2,422.22
1459868995.097444,422.2,422.22
1459868995.197549,422.2,422.22
1459868995.299358,422.2,422.22
1459868995.399594,422.2,422.22
1459868995.500033,422.2,422.22
1459868995.600171,422.2,422.22
1459868995.700483,422.2,422.22
1459868995.801781,422.2,422.22
1459868995.901945,422.2,422.22
1459868996.002048,422.2,422.22
1459868996.102165,422.2,422.22
1459868996.202793,422.2,422.22
1459868996.303114,422.2,422.22
1459868996.403266,422.2,422.22
1459868996.503399,422.2,422.22
1459868996.603857,422.2,422.22
1459868996.704373,422.2,422.22
1459868996.804692,422.2,422.22
1459868996.904905,422.2,422.22
1459868997.005144,422.2,422.22
1459868997.105254,422.2,422.22
1459868997.20543,422.2,422.22
1459868997.305539,422.2,422.22
1459868997.405726,422.2,422.22
1459868997.506496,422.2,422.22
1459868997.6117,422.2,422.22
1459868997.712107,422.2,422.22
1459868997.815281,422.2,422.22
1459868997.915556,422.2,422.22
1459868998.015753,422.2,422.22
1459868998.115856,422.2,422.22
1459868998.217545,422.2,422.22
1459868998.319617,422.2,422.22
1459868998.420307,422.2,422.22
1459868998.520479,422.2,422.22
1459868998.624135,422.2,422.22
1459868998.724738,422.2,422.22
1459868998.824948,422.2,422.22
1459868998.925421,422.2,422.22
1459868999.02797,422.2,422.22
1459868999.129833,422.2,422.22
1459868999.231439,422.2,422.22
1459868999.33256,422.2,422.22
1459868999.433782,422.2,422.22
1459868999.534007,422.2,422.22
1459868999.634515,422.2,422.22
1459868999.734644,422.2,422.21
1459868999.835108,422.2,422.21
1459868999.93586,422.2,422.21
1459869000.036109,422.2,422.21
1459869000.13621,422.2,422.21
1459869000.236645,422.2,422.21
1459869000.341215,422.2,422.21
